,Thermal Distress,Launch Temperature,Leak-Check Pressure(prediction)
6005,0.0,72.0,206.03237656599572
6006,0.0,72.0,206.03237656599572
6007,0.0,72.0,206.03237656599572
6008,0.0,72.0,206.03237656599572
6009,0.0,72.0,206.03237656599572
6010,0.0,72.0,206.03237656599572
6011,0.0,72.0,206.03237656599572
6012,0.0,72.0,206.03237656599572
6013,0.0,72.0,206.03237656599572
6014,0.0,72.0,206.03237656599572
6015,0.0,72.0,206.03237656599572
6016,0.0,72.0,206.03237656599572
6017,0.0,72.0,206.03237656599572
6018,0.0,72.0,206.03237656599572
6019,0.0,72.0,206.03237656599572
6020,0.0,72.0,206.03237656599572
6021,0.0,72.0,206.03237656599572
6022,0.0,72.0,206.03237656599572
6023,0.0,72.0,206.03237656599572
6024,0.0,72.0,206.03237656599572
6025,0.0,72.0,206.03237656599572
6026,0.0,72.0,206.03237656599572
6027,0.0,72.0,206.03237656599572
6028,0.0,72.0,206.03237656599572
6029,0.0,72.0,206.03237656599572
6030,0.0,72.0,206.03237656599572
6031,0.0,72.0,206.03237656599572
6032,0.0,72.0,206.03237656599572
6033,0.0,72.0,206.03237656599572
6034,0.0,72.0,206.03237656599572
6035,0.0,72.0,206.03237656599572
6036,0.0,72.0,206.03237656599572
6037,0.0,72.0,206.03237656599572
6038,0.0,72.0,206.03237656599572
6039,0.0,72.0,206.03237656599572
6040,0.0,72.0,206.03237656599572
6041,0.0,72.0,206.03237656599572
6042,0.0,72.0,206.03237656599572
6043,0.0,72.0,206.03237656599572
6044,0.0,72.0,206.03237656599572
6045,0.0,72.0,206.03237656599572
6046,0.0,72.0,206.03237656599572
6047,0.0,72.0,206.03237656599572
6048,0.0,72.0,206.03237656599572
6049,0.0,72.0,206.03237656599572
6050,0.0,72.0,206.03237656599572
6051,0.0,72.0,206.03237656599572
6052,0.0,72.0,206.03237656599572
6053,0.0,72.0,206.03237656599572
6054,0.0,72.0,206.03237656599572
6055,0.0,72.0,206.03237656599572
6056,0.0,72.0,206.03237656599572
6057,0.0,72.0,206.03237656599572
6058,0.0,72.0,206.03237656599572
6059,0.0,72.0,206.03237656599572
6060,0.0,72.0,206.03237656599572
6061,0.0,72.0,206.03237656599572
6062,0.0,72.0,206.03237656599572
6063,0.0,72.0,206.03237656599572
6064,0.0,72.0,206.03237656599572
6065,0.0,72.0,206.03237656599572
6066,0.0,72.0,206.03237656599572
6067,0.0,72.0,206.03237656599572
6068,0.0,72.0,206.03237656599572
6069,0.0,72.0,206.03237656599572
6070,0.0,72.0,206.03237656599572
6071,0.0,72.0,206.03237656599572
6072,0.0,72.0,206.03237656599572
6073,0.0,72.0,206.03237656599572
6074,0.0,72.0,206.03237656599572
6075,0.0,72.0,206.03237656599572
6076,0.0,72.0,206.03237656599572
6077,0.0,72.0,206.03237656599572
6078,0.0,72.0,206.03237656599572
6079,0.0,72.0,206.03237656599572
6080,0.0,72.0,206.03237656599572
6081,0.0,72.0,206.03237656599572
6082,0.0,72.0,206.03237656599572
6083,0.0,72.0,206.03237656599572
6084,0.0,72.0,206.03237656599572
6085,0.0,72.0,206.03237656599572
6086,0.0,72.0,206.03237656599572
6087,0.0,72.0,206.03237656599572
6088,0.0,72.0,206.03237656599572
6089,0.0,72.0,206.03237656599572
6090,0.0,72.0,206.03237656599572
6091,0.0,72.0,206.03237656599572
6092,0.0,72.0,206.03237656599572
6093,0.0,72.0,206.03237656599572
6094,0.0,72.0,206.03237656599572
6095,0.0,72.0,206.03237656599572
6096,0.0,72.0,206.03237656599572
6097,0.0,72.0,206.03237656599572
6098,0.0,72.0,206.03237656599572
6099,0.0,72.0,206.03237656599572
6100,0.0,72.0,206.03237656599572
6101,0.0,72.0,206.03237656599572
6102,0.0,72.0,206.03237656599572
6103,0.0,72.0,206.03237656599572
6104,0.0,72.0,206.03237656599572
6105,0.0,72.0,206.03237656599572
6106,0.0,72.0,206.03237656599572
6107,0.0,72.0,206.03237656599572
6108,0.0,72.0,206.03237656599572
6109,0.0,72.0,206.03237656599572
6110,0.0,72.0,206.03237656599572
6111,0.0,72.0,206.03237656599572
6112,0.0,72.0,206.03237656599572
6113,0.0,72.0,206.03237656599572
6114,0.0,72.0,206.03237656599572
6115,0.0,72.0,206.03237656599572
6116,0.0,72.0,206.03237656599572
6117,0.0,72.0,206.03237656599572
6118,0.0,72.0,206.03237656599572
6119,0.0,72.0,206.03237656599572
6120,0.0,72.0,206.03237656599572
6121,0.0,72.0,206.03237656599572
6122,0.0,72.0,206.03237656599572
6123,0.0,72.0,206.03237656599572
6124,0.0,72.0,206.03237656599572
6125,0.0,72.0,206.03237656599572
6126,0.0,72.0,206.03237656599572
6127,0.0,72.0,206.03237656599572
6128,0.0,72.0,206.03237656599572
6129,0.0,72.0,206.03237656599572
6130,0.0,72.0,206.03237656599572
6131,0.0,72.0,206.03237656599572
6132,0.0,72.0,206.03237656599572
6133,0.0,72.0,206.03237656599572
6134,0.0,72.0,206.03237656599572
6135,0.0,72.0,206.03237656599572
6136,0.0,72.0,206.03237656599572
6137,0.0,72.0,206.03237656599572
6138,0.0,72.0,206.03237656599572
6139,0.0,72.0,206.03237656599572
6140,0.0,72.0,206.03237656599572
6141,0.0,72.0,206.03237656599572
6142,0.0,72.0,206.03237656599572
6143,0.0,72.0,206.03237656599572
6144,0.0,72.0,206.03237656599572
6145,0.0,72.0,206.03237656599572
6146,0.0,72.0,206.03237656599572
6147,0.0,72.0,206.03237656599572
6148,0.0,72.0,206.03237656599572
6149,0.0,72.0,206.03237656599572
6150,0.0,72.0,206.03237656599572
6151,0.0,72.0,206.03237656599572
6152,0.0,72.0,206.03237656599572
6153,0.0,72.0,206.03237656599572
6154,0.0,72.0,206.03237656599572
6155,0.0,72.0,206.03237656599572
6156,0.0,72.0,206.03237656599572
6157,0.0,72.0,206.03237656599572
6158,0.0,72.0,206.03237656599572
6159,0.0,72.0,206.03237656599572
6160,0.0,72.0,206.03237656599572
6161,0.0,72.0,206.03237656599572
6162,0.0,72.0,206.03237656599572
6163,0.0,72.0,206.03237656599572
6164,0.0,72.0,206.03237656599572
6165,0.0,72.0,206.03237656599572
6166,0.0,72.0,206.03237656599572
6167,0.0,72.0,206.03237656599572
6168,0.0,72.0,206.03237656599572
6169,0.0,72.0,206.03237656599572
6170,0.0,72.0,206.03237656599572
6171,0.0,72.0,206.03237656599572
6172,0.0,72.0,206.03237656599572
6173,0.0,72.0,206.03237656599572
6174,0.0,72.0,206.03237656599572
6175,0.0,72.0,206.03237656599572
6176,0.0,72.0,206.03237656599572
6177,0.0,72.0,206.03237656599572
6178,0.0,72.0,206.03237656599572
6179,0.0,72.0,206.03237656599572
6180,0.0,72.0,206.03237656599572
6181,0.0,72.0,206.03237656599572
6182,0.0,72.0,206.03237656599572
6183,0.0,72.0,206.03237656599572
6184,0.0,72.0,206.03237656599572
6185,0.0,72.0,206.03237656599572
6186,0.0,72.0,206.03237656599572
6187,0.0,72.0,206.03237656599572
6188,0.0,72.0,206.03237656599572
6189,0.0,72.0,206.03237656599572
6190,0.0,72.0,206.03237656599572
6191,0.0,72.0,206.03237656599572
6192,0.0,72.0,206.03237656599572
6193,0.0,72.0,206.03237656599572
6194,0.0,72.0,206.03237656599572
6195,0.0,72.0,206.03237656599572
6196,0.0,72.0,206.03237656599572
6197,0.0,72.0,206.03237656599572
6198,0.0,72.0,206.03237656599572
6199,0.0,72.0,206.03237656599572
6200,0.0,72.0,206.03237656599572
6201,0.0,72.0,206.03237656599572
6202,0.0,72.0,206.03237656599572
6203,0.0,72.0,206.03237656599572
6204,0.0,72.0,206.03237656599572
6205,0.0,72.0,206.03237656599572
6206,0.0,72.0,206.03237656599572
6207,0.0,72.0,206.03237656599572
6208,0.0,72.0,206.03237656599572
6209,0.0,72.0,206.03237656599572
6210,0.0,72.0,206.03237656599572
6211,0.0,72.0,206.03237656599572
6212,0.0,72.0,206.03237656599572
6213,0.0,72.0,206.03237656599572
6214,0.0,72.0,206.03237656599572
6215,0.0,72.0,206.03237656599572
6216,0.0,72.0,206.03237656599572
6217,0.0,72.0,206.03237656599572
6218,0.0,72.0,206.03237656599572
6219,0.0,72.0,206.03237656599572
6220,0.0,72.0,206.03237656599572
6221,0.0,72.0,206.03237656599572
6222,0.0,72.0,206.03237656599572
6223,0.0,72.0,206.03237656599572
6224,0.0,72.0,206.03237656599572
6225,0.0,72.0,206.03237656599572
6226,0.0,72.0,206.03237656599572
6227,0.0,72.0,206.03237656599572
6228,0.0,72.0,206.03237656599572
6229,0.0,72.0,206.03237656599572
6230,0.0,72.0,206.03237656599572
6231,0.0,72.0,206.03237656599572
6232,0.0,72.0,206.03237656599572
6233,0.0,72.0,206.03237656599572
6234,0.0,72.0,206.03237656599572
6235,0.0,72.0,206.03237656599572
6236,0.0,72.0,206.03237656599572
6237,0.0,72.0,206.03237656599572
6238,0.0,72.0,206.03237656599572
6239,0.0,72.0,206.03237656599572
6240,0.0,72.0,206.03237656599572
6241,0.0,72.0,206.03237656599572
6242,0.0,72.0,206.03237656599572
6243,0.0,72.0,206.03237656599572
6244,0.0,72.0,206.03237656599572
6245,0.0,72.0,206.03237656599572
6246,0.0,72.0,206.03237656599572
6247,0.0,72.0,206.03237656599572
6248,0.0,72.0,206.03237656599572
6249,0.0,72.0,206.03237656599572
6250,0.0,72.0,206.03237656599572
6251,0.0,72.0,206.03237656599572
6252,0.0,72.0,206.03237656599572
6253,0.0,72.0,206.03237656599572
6254,0.0,72.0,206.03237656599572
6255,0.0,72.0,206.03237656599572
6256,0.0,72.0,206.03237656599572
6257,0.0,72.0,206.03237656599572
6258,0.0,72.0,206.03237656599572
6259,0.0,72.0,206.03237656599572
6260,0.0,72.0,206.03237656599572
6261,0.0,72.0,206.03237656599572
6262,0.0,72.0,206.03237656599572
6263,0.0,72.0,206.03237656599572
6264,0.0,72.0,206.03237656599572
6265,0.0,72.0,206.03237656599572
6266,0.0,72.0,206.03237656599572
6267,0.0,72.0,206.03237656599572
6268,0.0,72.0,206.03237656599572
6269,0.0,72.0,206.03237656599572
6270,0.0,72.0,206.03237656599572
6271,0.0,72.0,206.03237656599572
6272,0.0,72.0,206.03237656599572
6273,0.0,72.0,206.03237656599572
6274,0.0,72.0,206.03237656599572
6275,0.0,72.0,206.03237656599572
6276,0.0,72.0,206.03237656599572
6277,0.0,72.0,206.03237656599572
6278,0.0,72.0,206.03237656599572
6279,0.0,72.0,206.03237656599572
6280,0.0,72.0,206.03237656599572
6281,0.0,72.0,206.03237656599572
6282,0.0,72.0,206.03237656599572
6283,0.0,72.0,206.03237656599572
6284,0.0,72.0,206.03237656599572
6285,0.0,72.0,206.03237656599572
6286,0.0,72.0,206.03237656599572
6287,0.0,72.0,206.03237656599572
6288,0.0,72.0,206.03237656599572
6289,0.0,72.0,206.03237656599572
6290,0.0,72.0,206.03237656599572
6291,0.0,72.0,206.03237656599572
6292,0.0,72.0,206.03237656599572
6293,0.0,72.0,206.03237656599572
6294,0.0,72.0,206.03237656599572
6295,0.0,72.0,206.03237656599572
6296,0.0,72.0,206.03237656599572
6297,0.0,72.0,206.03237656599572
6298,0.0,72.0,206.03237656599572
6299,0.0,72.0,206.03237656599572
6300,0.0,72.0,206.03237656599572
6301,0.0,72.0,206.03237656599572
6302,0.0,72.0,206.03237656599572
6303,0.0,72.0,206.03237656599572
6304,0.0,72.0,206.03237656599572
6305,0.0,72.0,206.03237656599572
6306,0.0,72.0,206.03237656599572
6307,0.0,72.0,206.03237656599572
6308,0.0,72.0,206.03237656599572
6309,0.0,72.0,206.03237656599572
6310,0.0,72.0,206.03237656599572
6311,0.0,72.0,206.03237656599572
6312,0.0,72.0,206.03237656599572
6313,0.0,72.0,206.03237656599572
6314,0.0,72.0,206.03237656599572
6315,0.0,72.0,206.03237656599572
6316,0.0,72.0,206.03237656599572
6317,0.0,72.0,206.03237656599572
6318,0.0,72.0,206.03237656599572
6319,0.0,72.0,206.03237656599572
6320,0.0,72.0,206.03237656599572
6321,0.0,72.0,206.03237656599572
6322,0.0,72.0,206.03237656599572
6323,0.0,72.0,206.03237656599572
6324,0.0,72.0,206.03237656599572
6325,0.0,72.0,206.03237656599572
6326,0.0,72.0,206.03237656599572
6327,0.0,72.0,206.03237656599572
6328,0.0,72.0,206.03237656599572
6329,0.0,72.0,206.03237656599572
6330,0.0,72.0,206.03237656599572
6331,0.0,72.0,206.03237656599572
6332,0.0,72.0,206.03237656599572
6333,0.0,72.0,206.03237656599572
6334,0.0,72.0,206.03237656599572
6335,0.0,72.0,206.03237656599572
6336,0.0,72.0,206.03237656599572
6337,0.0,72.0,206.03237656599572
6338,0.0,72.0,206.03237656599572
6339,0.0,72.0,206.03237656599572
6340,0.0,72.0,206.03237656599572
6341,0.0,72.0,206.03237656599572
6342,0.0,72.0,206.03237656599572
6343,0.0,72.0,206.03237656599572
6344,0.0,72.0,206.03237656599572
6345,0.0,72.0,206.03237656599572
6346,0.0,72.0,206.03237656599572
6347,0.0,72.0,206.03237656599572
6348,0.0,72.0,206.03237656599572
6349,0.0,72.0,206.03237656599572
6350,0.0,72.0,206.03237656599572
6351,0.0,72.0,206.03237656599572
6352,0.0,72.0,206.03237656599572
6353,0.0,72.0,206.03237656599572
6354,0.0,72.0,206.03237656599572
6355,0.0,72.0,206.03237656599572
6356,0.0,72.0,206.03237656599572
6357,0.0,72.0,206.03237656599572
6358,0.0,72.0,206.03237656599572
6359,0.0,72.0,206.03237656599572
6360,0.0,72.0,206.03237656599572
6361,0.0,72.0,206.03237656599572
6362,0.0,72.0,206.03237656599572
6363,0.0,72.0,206.03237656599572
6364,0.0,72.0,206.03237656599572
6365,0.0,72.0,206.03237656599572
6366,0.0,72.0,206.03237656599572
6367,0.0,72.0,206.03237656599572
6368,0.0,72.0,206.03237656599572
6369,0.0,72.0,206.03237656599572
6370,0.0,72.0,206.03237656599572
6371,0.0,72.0,206.03237656599572
6372,0.0,72.0,206.03237656599572
6373,0.0,72.0,206.03237656599572
6374,0.0,72.0,206.03237656599572
6375,0.0,72.0,206.03237656599572
6376,0.0,72.0,206.03237656599572
6377,0.0,72.0,206.03237656599572
6378,0.0,72.0,206.03237656599572
6379,0.0,72.0,206.03237656599572
6380,0.0,72.0,206.03237656599572
6381,0.0,72.0,206.03237656599572
6382,0.0,72.0,206.03237656599572
6383,0.0,72.0,206.03237656599572
6384,0.0,72.0,206.03237656599572
6385,0.0,72.0,206.03237656599572
6386,0.0,72.0,206.03237656599572
6387,0.0,72.0,206.03237656599572
6388,0.0,72.0,206.03237656599572
6389,0.0,72.0,206.03237656599572
6390,0.0,72.0,206.03237656599572
6391,0.0,72.0,206.03237656599572
6392,0.0,72.0,206.03237656599572
6393,0.0,72.0,206.03237656599572
6394,0.0,72.0,206.03237656599572
6395,0.0,72.0,206.03237656599572
6396,0.0,72.0,206.03237656599572
6397,0.0,72.0,206.03237656599572
6398,0.0,72.0,206.03237656599572
6399,0.0,72.0,206.03237656599572
6400,0.0,72.0,206.03237656599572
6401,0.0,72.0,206.03237656599572
6402,0.0,72.0,206.03237656599572
6403,0.0,72.0,206.03237656599572
6404,0.0,72.0,206.03237656599572
6405,0.0,72.0,206.03237656599572
6406,0.0,72.0,206.03237656599572
6407,0.0,72.0,206.03237656599572
6408,0.0,72.0,206.03237656599572
6409,0.0,72.0,206.03237656599572
6410,0.0,72.0,206.03237656599572
6411,0.0,72.0,206.03237656599572
6412,0.0,72.0,206.03237656599572
6413,0.0,72.0,206.03237656599572
6414,0.0,72.0,206.03237656599572
6415,0.0,72.0,206.03237656599572
6416,0.0,72.0,206.03237656599572
6417,0.0,72.0,206.03237656599572
6418,0.0,72.0,206.03237656599572
6419,0.0,72.0,206.03237656599572
6420,0.0,72.0,206.03237656599572
6421,0.0,72.0,206.03237656599572
6422,0.0,72.0,206.03237656599572
6423,0.0,72.0,206.03237656599572
6424,0.0,72.0,206.03237656599572
6425,0.0,72.0,206.03237656599572
6426,0.0,72.0,206.03237656599572
6427,0.0,72.0,206.03237656599572
6428,0.0,72.0,206.03237656599572
6429,0.0,72.0,206.03237656599572
6430,0.0,72.0,206.03237656599572
6431,0.0,72.0,206.03237656599572
6432,0.0,72.0,206.03237656599572
6433,0.0,72.0,206.03237656599572
6434,0.0,72.0,206.03237656599572
6435,0.0,72.0,206.03237656599572
6436,0.0,72.0,206.03237656599572
6437,0.0,72.0,206.03237656599572
6438,0.0,72.0,206.03237656599572
6439,0.0,72.0,206.03237656599572
6440,0.0,72.0,206.03237656599572
6441,0.0,72.0,206.03237656599572
6442,0.0,72.0,206.03237656599572
6443,0.0,72.0,206.03237656599572
6444,0.0,72.0,206.03237656599572
6445,0.0,72.0,206.03237656599572
6446,0.0,72.0,206.03237656599572
6447,0.0,72.0,206.03237656599572
6448,0.0,72.0,206.03237656599572
6449,0.0,72.0,206.03237656599572
6450,0.0,72.0,206.03237656599572
6451,0.0,72.0,206.03237656599572
6452,0.0,72.0,206.03237656599572
6453,0.0,72.0,206.03237656599572
6454,0.0,72.0,206.03237656599572
6455,0.0,72.0,206.03237656599572
6456,0.0,72.0,206.03237656599572
6457,0.0,72.0,206.03237656599572
6458,0.0,72.0,206.03237656599572
6459,0.0,72.0,206.03237656599572
6460,0.0,72.0,206.03237656599572
6461,0.0,72.0,206.03237656599572
6462,0.0,72.0,206.03237656599572
6463,0.0,72.0,206.03237656599572
6464,0.0,72.0,206.03237656599572
6465,0.0,72.0,206.03237656599572
6466,0.0,72.0,206.03237656599572
6467,0.0,72.0,206.03237656599572
6468,0.0,72.0,206.03237656599572
6469,0.0,72.0,206.03237656599572
6470,0.0,72.0,206.03237656599572
6471,0.0,72.0,206.03237656599572
6472,0.0,72.0,206.03237656599572
6473,0.0,72.0,206.03237656599572
6474,0.0,72.0,206.03237656599572
6475,0.0,72.0,206.03237656599572
6476,0.0,72.0,206.03237656599572
6477,0.0,72.0,206.03237656599572
6478,0.0,72.0,206.03237656599572
6479,0.0,72.0,206.03237656599572
6480,0.0,72.0,206.03237656599572
6481,0.0,72.0,206.03237656599572
6482,0.0,72.0,206.03237656599572
6483,0.0,72.0,206.03237656599572
6484,0.0,72.0,206.03237656599572
6485,0.0,72.0,206.03237656599572
6486,0.0,72.0,206.03237656599572
6487,0.0,72.0,206.03237656599572
6488,0.0,72.0,206.03237656599572
6489,0.0,72.0,206.03237656599572
6490,0.0,72.0,206.03237656599572
6491,0.0,72.0,206.03237656599572
6492,0.0,72.0,206.03237656599572
6493,0.0,72.0,206.03237656599572
6494,0.0,72.0,206.03237656599572
6495,0.0,72.0,206.03237656599572
6496,0.0,72.0,206.03237656599572
6497,0.0,72.0,206.03237656599572
6498,0.0,72.0,206.03237656599572
6499,0.0,72.0,206.03237656599572
6500,0.0,72.0,206.03237656599572
6501,0.0,72.0,206.03237656599572
6502,0.0,72.0,206.03237656599572
6503,0.0,72.0,206.03237656599572
6504,0.0,72.0,206.03237656599572
6505,0.0,72.0,206.03237656599572
6506,0.0,72.0,206.03237656599572
6507,0.0,72.0,206.03237656599572
6508,0.0,72.0,206.03237656599572
6509,0.0,72.0,206.03237656599572
6510,0.0,72.0,206.03237656599572
6511,0.0,72.0,206.03237656599572
6512,0.0,72.0,206.03237656599572
6513,0.0,72.0,206.03237656599572
6514,0.0,72.0,206.03237656599572
6515,0.0,72.0,206.03237656599572
6516,0.0,72.0,206.03237656599572
6517,0.0,72.0,206.03237656599572
6518,0.0,72.0,206.03237656599572
6519,0.0,72.0,206.03237656599572
6520,0.0,72.0,206.03237656599572
6521,0.0,72.0,206.03237656599572
6522,0.0,72.0,206.03237656599572
6523,0.0,72.0,206.03237656599572
6524,0.0,72.0,206.03237656599572
6525,0.0,72.0,206.03237656599572
6526,0.0,72.0,206.03237656599572
6527,0.0,72.0,206.03237656599572
6528,0.0,72.0,206.03237656599572
6529,0.0,72.0,206.03237656599572
6530,0.0,72.0,206.03237656599572
6531,0.0,72.0,206.03237656599572
6532,0.0,72.0,206.03237656599572
6533,0.0,72.0,206.03237656599572
6534,0.0,72.0,206.03237656599572
6535,0.0,72.0,206.03237656599572
6536,0.0,72.0,206.03237656599572
6537,0.0,72.0,206.03237656599572
6538,0.0,72.0,206.03237656599572
6539,0.0,72.0,206.03237656599572
6540,0.0,72.0,206.03237656599572
6541,0.0,72.0,206.03237656599572
6542,0.0,72.0,206.03237656599572
6543,0.0,72.0,206.03237656599572
6544,0.0,72.0,206.03237656599572
6545,0.0,72.0,206.03237656599572
6546,0.0,72.0,206.03237656599572
6547,0.0,72.0,206.03237656599572
6548,0.0,72.0,206.03237656599572
6549,0.0,72.0,206.03237656599572
6550,0.0,72.0,206.03237656599572
6551,0.0,72.0,206.03237656599572
6552,0.0,72.0,206.03237656599572
6553,0.0,72.0,206.03237656599572
6554,0.0,72.0,206.03237656599572
6555,0.0,72.0,206.03237656599572
6556,0.0,72.0,206.03237656599572
6557,0.0,72.0,206.03237656599572
6558,0.0,72.0,206.03237656599572
6559,0.0,72.0,206.03237656599572
6560,0.0,72.0,206.03237656599572
6561,0.0,72.0,206.03237656599572
6562,0.0,72.0,206.03237656599572
6563,0.0,72.0,206.03237656599572
6564,0.0,72.0,206.03237656599572
6565,0.0,72.0,206.03237656599572
6566,0.0,72.0,206.03237656599572
6567,0.0,72.0,206.03237656599572
6568,0.0,72.0,206.03237656599572
6569,0.0,72.0,206.03237656599572
6570,0.0,72.0,206.03237656599572
6571,0.0,72.0,206.03237656599572
6572,0.0,72.0,206.03237656599572
6573,0.0,72.0,206.03237656599572
6574,0.0,72.0,206.03237656599572
6575,0.0,72.0,206.03237656599572
6576,0.0,72.0,206.03237656599572
6577,0.0,72.0,206.03237656599572
6578,0.0,72.0,206.03237656599572
6579,0.0,72.0,206.03237656599572
6580,0.0,72.0,206.03237656599572
6581,0.0,72.0,206.03237656599572
6582,0.0,72.0,206.03237656599572
6583,0.0,72.0,206.03237656599572
6584,0.0,72.0,206.03237656599572
6585,0.0,72.0,206.03237656599572
6586,0.0,72.0,206.03237656599572
6587,0.0,72.0,206.03237656599572
6588,0.0,72.0,206.03237656599572
6589,0.0,72.0,206.03237656599572
6590,0.0,72.0,206.03237656599572
6591,0.0,72.0,206.03237656599572
6592,0.0,72.0,206.03237656599572
6593,0.0,72.0,206.03237656599572
6594,0.0,72.0,206.03237656599572
6595,0.0,72.0,206.03237656599572
6596,0.0,72.0,206.03237656599572
6597,0.0,72.0,206.03237656599572
6598,0.0,72.0,206.03237656599572
6599,0.0,72.0,206.03237656599572
6600,0.0,72.0,206.03237656599572
6601,0.0,72.0,206.03237656599572
6602,0.0,72.0,206.03237656599572
6603,0.0,72.0,206.03237656599572
6604,0.0,72.0,206.03237656599572
6605,0.0,72.0,206.03237656599572
6606,0.0,72.0,206.03237656599572
6607,0.0,72.0,206.03237656599572
6608,0.0,72.0,206.03237656599572
6609,0.0,72.0,206.03237656599572
6610,0.0,72.0,206.03237656599572
6611,0.0,72.0,206.03237656599572
6612,0.0,72.0,206.03237656599572
6613,0.0,72.0,206.03237656599572
6614,0.0,72.0,206.03237656599572
6615,0.0,72.0,206.03237656599572
6616,0.0,72.0,206.03237656599572
6617,0.0,72.0,206.03237656599572
6618,0.0,72.0,206.03237656599572
6619,0.0,72.0,206.03237656599572
6620,0.0,72.0,206.03237656599572
6621,0.0,72.0,206.03237656599572
6622,0.0,72.0,206.03237656599572
6623,0.0,72.0,206.03237656599572
6624,0.0,72.0,206.03237656599572
6625,0.0,72.0,206.03237656599572
6626,0.0,72.0,206.03237656599572
6627,0.0,72.0,206.03237656599572
6628,0.0,72.0,206.03237656599572
6629,0.0,72.0,206.03237656599572
6630,0.0,72.0,206.03237656599572
6631,0.0,72.0,206.03237656599572
6632,0.0,72.0,206.03237656599572
6633,0.0,72.0,206.03237656599572
6634,0.0,72.0,206.03237656599572
6635,0.0,72.0,206.03237656599572
6636,0.0,72.0,206.03237656599572
6637,0.0,72.0,206.03237656599572
6638,0.0,72.0,206.03237656599572
6639,0.0,72.0,206.03237656599572
6640,0.0,72.0,206.03237656599572
6641,0.0,72.0,206.03237656599572
6642,0.0,72.0,206.03237656599572
6643,0.0,72.0,206.03237656599572
6644,0.0,72.0,206.03237656599572
6645,0.0,72.0,206.03237656599572
6646,0.0,72.0,206.03237656599572
6647,0.0,72.0,206.03237656599572
6648,0.0,72.0,206.03237656599572
6649,0.0,72.0,206.03237656599572
6650,0.0,72.0,206.03237656599572
6651,0.0,72.0,206.03237656599572
6652,0.0,72.0,206.03237656599572
6653,0.0,72.0,206.03237656599572
6654,0.0,72.0,206.03237656599572
6655,0.0,72.0,206.03237656599572
6656,0.0,72.0,206.03237656599572
6657,0.0,72.0,206.03237656599572
6658,0.0,72.0,206.03237656599572
6659,0.0,72.0,206.03237656599572
6660,0.0,72.0,206.03237656599572
6661,0.0,72.0,206.03237656599572
6662,0.0,72.0,206.03237656599572
6663,0.0,72.0,206.03237656599572
6664,0.0,72.0,206.03237656599572
6665,0.0,72.0,206.03237656599572
6666,0.0,72.0,206.03237656599572
6667,0.0,72.0,206.03237656599572
6668,0.0,72.0,206.03237656599572
6669,0.0,72.0,206.03237656599572
6670,0.0,72.0,206.03237656599572
6671,0.0,72.0,206.03237656599572
6672,0.0,72.0,206.03237656599572
6673,0.0,72.0,206.03237656599572
6674,0.0,72.0,206.03237656599572
6675,0.0,72.0,206.03237656599572
6676,0.0,72.0,206.03237656599572
6677,0.0,72.0,206.03237656599572
6678,0.0,72.0,206.03237656599572
6679,0.0,72.0,206.03237656599572
6680,0.0,72.0,206.03237656599572
6681,0.0,72.0,206.03237656599572
6682,0.0,72.0,206.03237656599572
6683,0.0,72.0,206.03237656599572
6684,0.0,72.0,206.03237656599572
6685,0.0,72.0,206.03237656599572
6686,0.0,72.0,206.03237656599572
6687,0.0,72.0,206.03237656599572
6688,0.0,72.0,206.03237656599572
6689,0.0,72.0,206.03237656599572
6690,0.0,72.0,206.03237656599572
6691,0.0,72.0,206.03237656599572
6692,0.0,72.0,206.03237656599572
6693,0.0,72.0,206.03237656599572
6694,0.0,72.0,206.03237656599572
6695,0.0,72.0,206.03237656599572
6696,0.0,72.0,206.03237656599572
6697,0.0,72.0,206.03237656599572
6698,0.0,72.0,206.03237656599572
6699,0.0,72.0,206.03237656599572
6700,0.0,72.0,206.03237656599572
6701,0.0,72.0,206.03237656599572
6702,0.0,72.0,206.03237656599572
6703,0.0,72.0,206.03237656599572
6704,0.0,72.0,206.03237656599572
6705,0.0,72.0,206.03237656599572
6706,0.0,72.0,206.03237656599572
6707,0.0,72.0,206.03237656599572
6708,0.0,72.0,206.03237656599572
6709,0.0,72.0,206.03237656599572
6710,0.0,72.0,206.03237656599572
6711,0.0,72.0,206.03237656599572
6712,0.0,72.0,206.03237656599572
6713,0.0,72.0,206.03237656599572
6714,0.0,72.0,206.03237656599572
6715,0.0,72.0,206.03237656599572
6716,0.0,72.0,206.03237656599572
6717,0.0,72.0,206.03237656599572
6718,0.0,72.0,206.03237656599572
6719,0.0,72.0,206.03237656599572
6720,0.0,72.0,206.03237656599572
6721,0.0,72.0,206.03237656599572
6722,0.0,72.0,206.03237656599572
6723,0.0,72.0,206.03237656599572
6724,0.0,72.0,206.03237656599572
6725,0.0,72.0,206.03237656599572
6726,0.0,72.0,206.03237656599572
6727,0.0,72.0,206.03237656599572
6728,0.0,72.0,206.03237656599572
6729,0.0,72.0,206.03237656599572
6730,0.0,72.0,206.03237656599572
6731,0.0,72.0,206.03237656599572
6732,0.0,72.0,206.03237656599572
6733,0.0,72.0,206.03237656599572
6734,0.0,72.0,206.03237656599572
6735,0.0,72.0,206.03237656599572
6736,0.0,72.0,206.03237656599572
6737,0.0,72.0,206.03237656599572
6738,0.0,72.0,206.03237656599572
6739,0.0,72.0,206.03237656599572
